id,activity_name,created_at,user_id
204,departments_page,2020-05-22 07:46:54.206721,1
205,departments_page,2020-05-22 07:48:06.847286,1
206,departments_page,2020-05-22 07:48:11.532966,1
207,edit_department_page,2020-05-22 07:48:20.909793,1
208,departments_page,2020-05-22 07:48:27.265691,1
209,edit_department_page,2020-05-22 07:53:06.745031,1
210,edit_department_page,2020-05-22 08:17:17.427246,1
211,edit_department_page,2020-05-22 08:17:59.906966,1
212,edit_department_page,2020-05-22 08:18:14.493672,1
213,edit_department_page,2020-05-22 08:21:14.534803,1
214,edit_department_page,2020-05-22 08:28:24.084854,1
215,edit_department_page,2020-05-22 08:28:32.332436,1
216,edit_department_page,2020-05-22 08:28:39.074548,1
217,edit_department_page,2020-05-22 08:39:11.730570,1
218,edit_department_page,2020-05-22 08:39:24.018219,1
219,departments_page,2020-05-22 08:39:32.192002,1
220,edit_department_page,2020-05-22 08:39:40.475710,1
221,departments_page,2020-05-22 08:39:52.144202,1
222,edit_department_page,2020-05-22 08:39:57.110404,1
223,edit_department_page,2020-05-22 08:40:06.319712,1
224,departments_page,2020-05-22 08:40:17.628311,1
225,edit_department_page,2020-05-22 08:40:25.570126,1
226,departments_page,2020-05-22 08:40:31.874476,1
227,edit_department_page,2020-05-22 08:40:42.775243,1
228,departments_page,2020-05-22 08:41:03.493358,1
229,teams_page,2020-05-22 09:12:35.949760,1
230,teams_page,2020-05-22 09:12:42.117493,1
231,edit_department_page,2020-05-22 09:12:53.333662,1
232,departments_page,2020-05-22 09:13:03.998184,1
233,edit_department_page,2020-05-22 09:13:09.352602,1
234,departments_page,2020-05-22 09:18:59.094868,1
235,edit_department_page,2020-05-22 09:19:03.112039,1
236,edit_department_page,2020-05-22 09:19:58.812778,1
237,edit_department_page,2020-05-22 09:21:05.827209,1
238,edit_department_page,2020-05-22 09:21:40.045018,1
239,edit_department_page,2020-05-22 09:21:57.874115,1
240,edit_department_page,2020-05-22 09:24:50.252070,1
241,departments_page,2020-05-22 09:25:02.893211,1
242,edit_department_page,2020-05-22 09:25:09.686863,1
243,departments_page,2020-05-22 09:27:18.179778,1
244,teams_page,2020-05-22 09:27:23.216040,1
245,teams_page,2020-05-22 09:29:22.238678,1
246,teams_page,2020-05-22 09:31:06.498405,1
247,departments_page,2020-05-22 14:31:46.878380,1
248,edit_department_page,2020-05-22 14:31:56.000147,1
249,departments_page,2020-05-22 14:46:10.417360,1
250,teams_page,2020-05-22 14:46:23.986944,1
251,edit_team_page,2020-05-22 14:46:28.634021,1
252,edit_team_page,2020-05-22 14:49:57.055419,1
253,edit_team_page,2020-05-22 14:51:34.030956,1
254,edit_team_page,2020-05-22 14:51:59.233478,1
255,edit_team_page,2020-05-22 14:52:47.403010,1
256,edit_team,2020-05-22 14:54:11.250260,1
257,edit_team,2020-05-22 14:58:18.651559,1
258,dashboard_page,2020-05-23 12:28:30.840915,1
259,departments_page,2020-05-23 12:28:40.744637,1
260,teams_page,2020-05-23 12:28:49.406125,1
261,edit_team_page,2020-05-23 12:28:53.914028,1
262,teams_page,2020-05-23 12:29:20.551143,1
263,edit_team_page,2020-05-23 12:29:24.950036,1
264,teams_page,2020-05-23 12:29:57.948589,1
265,edit_team_page,2020-05-23 12:30:02.001328,1
266,edit_team_page,2020-05-23 12:30:26.806447,1
267,edit_team_page,2020-05-23 12:32:32.879797,1
268,edit_team,2020-05-23 12:32:45.078602,1
269,edit_team,2020-05-23 12:33:07.657436,1
270,teams_page,2020-05-23 12:33:25.841706,1
271,edit_team_page,2020-05-23 12:33:35.359211,1
272,edit_team_page,2020-05-23 12:35:45.267322,1
273,edit_team_page,2020-05-23 12:37:14.865751,1
274,teams_page,2020-05-23 12:40:35.991353,1
275,edit_team_page,2020-05-23 12:40:38.779493,1
276,edit_team_page,2020-05-23 12:41:02.034842,1
277,edit_team_page,2020-05-23 12:41:19.860166,1
278,teams_page,2020-05-23 12:50:24.444235,1
279,edit_team_page,2020-05-23 12:50:28.956545,1
280,edit_team,2020-05-23 12:50:34.095415,1
281,edit_team_page,2020-05-23 12:51:19.043002,1
282,edit_team_page,2020-05-23 12:51:27.440731,1
283,teams_page,2020-05-23 12:51:35.876414,1
284,edit_team_page,2020-05-23 12:51:38.315460,1
285,edit_team,2020-05-23 12:51:45.411596,1
286,teams_page,2020-05-23 12:51:45.657973,1
287,edit_team_page,2020-05-23 12:51:50.177960,1
288,edit_team,2020-05-23 12:51:54.110360,1
289,teams_page,2020-05-23 12:51:54.341024,1
290,edit_team_page,2020-05-23 12:51:57.136717,1
291,edit_team,2020-05-23 12:52:01.320922,1
292,teams_page,2020-05-23 12:52:01.848402,1
293,teams_page,2020-05-23 12:53:35.619029,1
294,edit_team_page,2020-05-23 12:53:45.462480,1
295,edit_team,2020-05-23 12:53:48.110958,1
296,teams_page,2020-05-23 12:53:48.410153,1
297,add_new_team,2020-05-23 12:54:22.722075,1
298,teams_page,2020-05-23 12:54:23.013544,1
299,teams_page,2020-05-23 12:56:40.868120,1
300,delete_team,2020-05-23 12:56:46.137460,1
301,teams_page,2020-05-23 12:56:46.603948,1
302,add_new_team,2020-05-23 12:57:04.670509,1
303,teams_page,2020-05-23 12:57:04.938465,1
304,teams_page,2020-05-23 13:04:07.513740,1
